File path,labels
F:\Similar Image Finder\dataset\1502.jpg,0
F:\Similar Image Finder\dataset\1503.jpg,1
F:\Similar Image Finder\dataset\1504.jpg,1
F:\Similar Image Finder\dataset\1505.jpg,1
F:\Similar Image Finder\dataset\1506.jpg,0
F:\Similar Image Finder\dataset\1507.jpg,3
F:\Similar Image Finder\dataset\1508.jpg,1
F:\Similar Image Finder\dataset\1509.jpg,3
F:\Similar Image Finder\dataset\151.jpg,2
F:\Similar Image Finder\dataset\1510.jpg,1
F:\Similar Image Finder\dataset\1511.jpg,1
F:\Similar Image Finder\dataset\1512.jpg,3
F:\Similar Image Finder\dataset\1513.jpg,1
F:\Similar Image Finder\dataset\1514.jpg,3
F:\Similar Image Finder\dataset\1515.jpg,2
F:\Similar Image Finder\dataset\1516.jpg,2
F:\Similar Image Finder\dataset\1517.jpg,0
F:\Similar Image Finder\dataset\1518.jpg,2
F:\Similar Image Finder\dataset\1519.jpg,0
F:\Similar Image Finder\dataset\152.jpg,1
F:\Similar Image Finder\dataset\1520.jpg,2
F:\Similar Image Finder\dataset\1521.jpg,1
F:\Similar Image Finder\dataset\1522.jpg,2
F:\Similar Image Finder\dataset\1523.jpg,3
F:\Similar Image Finder\dataset\1524.jpg,3
F:\Similar Image Finder\dataset\1525.jpg,1
F:\Similar Image Finder\dataset\1526.jpg,2
F:\Similar Image Finder\dataset\1527.jpg,1
F:\Similar Image Finder\dataset\1528.jpg,0
F:\Similar Image Finder\dataset\1529.jpg,3
F:\Similar Image Finder\dataset\153.jpg,1
F:\Similar Image Finder\dataset\1530.jpg,3
F:\Similar Image Finder\dataset\1531.jpg,1
F:\Similar Image Finder\dataset\1532.jpg,1
F:\Similar Image Finder\dataset\1533.jpg,3
F:\Similar Image Finder\dataset\1534.jpg,3
F:\Similar Image Finder\dataset\1535.jpg,3
F:\Similar Image Finder\dataset\1536.jpg,3
F:\Similar Image Finder\dataset\1537.jpg,3
F:\Similar Image Finder\dataset\1538.jpg,2
F:\Similar Image Finder\dataset\1539.jpg,3
F:\Similar Image Finder\dataset\154.jpg,1
F:\Similar Image Finder\dataset\1540.jpg,3
F:\Similar Image Finder\dataset\1541.jpg,3
F:\Similar Image Finder\dataset\1542.jpg,2
F:\Similar Image Finder\dataset\1543.jpg,2
F:\Similar Image Finder\dataset\1544.jpg,2
F:\Similar Image Finder\dataset\1545.jpg,3
F:\Similar Image Finder\dataset\1546.jpg,1
F:\Similar Image Finder\dataset\1547.jpg,0
F:\Similar Image Finder\dataset\1548.jpg,2
F:\Similar Image Finder\dataset\1549.jpg,2
F:\Similar Image Finder\dataset\155.jpg,1
F:\Similar Image Finder\dataset\1550.jpg,3
F:\Similar Image Finder\dataset\1551.jpg,0
F:\Similar Image Finder\dataset\1552.jpg,1
F:\Similar Image Finder\dataset\1553.jpg,0
F:\Similar Image Finder\dataset\1554.jpg,3
F:\Similar Image Finder\dataset\1555.jpg,2
F:\Similar Image Finder\dataset\1556.jpg,2
F:\Similar Image Finder\dataset\1557.jpg,1
F:\Similar Image Finder\dataset\1558.jpg,0
F:\Similar Image Finder\dataset\1559.jpg,0
F:\Similar Image Finder\dataset\156.jpg,0
F:\Similar Image Finder\dataset\1560.jpg,1
F:\Similar Image Finder\dataset\1561.jpg,3
F:\Similar Image Finder\dataset\1562.jpg,0
F:\Similar Image Finder\dataset\1563.jpg,1
F:\Similar Image Finder\dataset\1564.jpg,3
F:\Similar Image Finder\dataset\1565.jpg,0
F:\Similar Image Finder\dataset\1566.jpg,3
F:\Similar Image Finder\dataset\1567.jpg,2
F:\Similar Image Finder\dataset\1568.jpg,3
F:\Similar Image Finder\dataset\1569.jpg,3
F:\Similar Image Finder\dataset\157.jpg,1
F:\Similar Image Finder\dataset\1570.jpg,2
F:\Similar Image Finder\dataset\1571.jpg,0
F:\Similar Image Finder\dataset\1572.jpg,3
F:\Similar Image Finder\dataset\1573.jpg,3
F:\Similar Image Finder\dataset\1574.jpg,3
F:\Similar Image Finder\dataset\1575.jpg,3
F:\Similar Image Finder\dataset\1576.jpg,2
F:\Similar Image Finder\dataset\1577.jpg,3
F:\Similar Image Finder\dataset\1578.jpg,2
F:\Similar Image Finder\dataset\1579.jpg,1
F:\Similar Image Finder\dataset\158.jpg,3
F:\Similar Image Finder\dataset\1580.jpg,2
F:\Similar Image Finder\dataset\1581.jpg,1
F:\Similar Image Finder\dataset\1582.jpg,1
F:\Similar Image Finder\dataset\1583.jpg,2
F:\Similar Image Finder\dataset\1584.jpg,2
F:\Similar Image Finder\dataset\1585.jpg,3
F:\Similar Image Finder\dataset\1586.jpg,1
F:\Similar Image Finder\dataset\1587.jpg,2
F:\Similar Image Finder\dataset\1588.jpg,1
F:\Similar Image Finder\dataset\1589.jpg,0
F:\Similar Image Finder\dataset\159.jpg,0
F:\Similar Image Finder\dataset\1590.jpg,0
F:\Similar Image Finder\dataset\1591.jpg,2
F:\Similar Image Finder\dataset\1592.jpg,0
F:\Similar Image Finder\dataset\1593.jpg,3
F:\Similar Image Finder\dataset\1594.jpg,2
F:\Similar Image Finder\dataset\1595.jpg,1
F:\Similar Image Finder\dataset\1596.jpg,2
F:\Similar Image Finder\dataset\1597.jpg,0
F:\Similar Image Finder\dataset\1598.jpg,2
F:\Similar Image Finder\dataset\1599.jpg,3
F:\Similar Image Finder\dataset\16.jpg,1
F:\Similar Image Finder\dataset\160.jpg,1
F:\Similar Image Finder\dataset\1600.jpg,0
F:\Similar Image Finder\dataset\1601.jpg,2
F:\Similar Image Finder\dataset\1602.jpg,0
F:\Similar Image Finder\dataset\1603.jpg,0
F:\Similar Image Finder\dataset\1604.jpg,3
F:\Similar Image Finder\dataset\1605.jpg,1
F:\Similar Image Finder\dataset\1606.jpg,0
F:\Similar Image Finder\dataset\1607.jpg,0
F:\Similar Image Finder\dataset\1608.jpg,1
F:\Similar Image Finder\dataset\1609.jpg,1
F:\Similar Image Finder\dataset\161.jpg,1
F:\Similar Image Finder\dataset\1610.jpg,1
F:\Similar Image Finder\dataset\1611.jpg,3
F:\Similar Image Finder\dataset\1612.jpg,3
F:\Similar Image Finder\dataset\1613.jpg,1
F:\Similar Image Finder\dataset\1614.jpg,0
F:\Similar Image Finder\dataset\1615.jpg,0
F:\Similar Image Finder\dataset\1616.jpg,3
F:\Similar Image Finder\dataset\1617.jpg,3
F:\Similar Image Finder\dataset\1618.jpg,0
F:\Similar Image Finder\dataset\1619.jpg,3
F:\Similar Image Finder\dataset\162.jpg,3
F:\Similar Image Finder\dataset\1620.jpg,2
F:\Similar Image Finder\dataset\1621.jpg,3
F:\Similar Image Finder\dataset\1622.jpg,0
F:\Similar Image Finder\dataset\1623.jpg,3
F:\Similar Image Finder\dataset\1624.jpg,3
F:\Similar Image Finder\dataset\1625.jpg,0
F:\Similar Image Finder\dataset\1626.jpg,1
F:\Similar Image Finder\dataset\1627.jpg,3
F:\Similar Image Finder\dataset\1628.jpg,2
F:\Similar Image Finder\dataset\1629.jpg,1
F:\Similar Image Finder\dataset\163.jpg,1
F:\Similar Image Finder\dataset\1630.jpg,2
F:\Similar Image Finder\dataset\1631.jpg,0
F:\Similar Image Finder\dataset\1632.jpg,0
F:\Similar Image Finder\dataset\1633.jpg,0
F:\Similar Image Finder\dataset\1634.jpg,1
F:\Similar Image Finder\dataset\1635.jpg,3
F:\Similar Image Finder\dataset\1636.jpg,1
F:\Similar Image Finder\dataset\1637.jpg,0
F:\Similar Image Finder\dataset\1638.jpg,2
F:\Similar Image Finder\dataset\1639.jpg,1
F:\Similar Image Finder\dataset\164.jpg,3
F:\Similar Image Finder\dataset\1640.jpg,3
F:\Similar Image Finder\dataset\1641.jpg,1
F:\Similar Image Finder\dataset\1642.jpg,2
F:\Similar Image Finder\dataset\1643.jpg,3
F:\Similar Image Finder\dataset\1644.jpg,0
F:\Similar Image Finder\dataset\1645.jpg,1
F:\Similar Image Finder\dataset\1646.jpg,3
F:\Similar Image Finder\dataset\1647.jpg,1
F:\Similar Image Finder\dataset\1648.jpg,1
F:\Similar Image Finder\dataset\1649.jpg,0
F:\Similar Image Finder\dataset\165.jpg,1
F:\Similar Image Finder\dataset\1650.jpg,2
F:\Similar Image Finder\dataset\1651.jpg,0
F:\Similar Image Finder\dataset\1652.jpg,0
F:\Similar Image Finder\dataset\1653.jpg,3
F:\Similar Image Finder\dataset\1654.jpg,1
F:\Similar Image Finder\dataset\1655.jpg,0
F:\Similar Image Finder\dataset\1656.jpg,1
F:\Similar Image Finder\dataset\1657.jpg,1
F:\Similar Image Finder\dataset\1658.jpg,3
F:\Similar Image Finder\dataset\1659.jpg,2
F:\Similar Image Finder\dataset\166.jpg,1
F:\Similar Image Finder\dataset\1660.jpg,3
F:\Similar Image Finder\dataset\1661.jpg,0
F:\Similar Image Finder\dataset\1662.jpg,2
F:\Similar Image Finder\dataset\1663.jpg,0
F:\Similar Image Finder\dataset\1664.jpg,0
F:\Similar Image Finder\dataset\1665.jpg,1
F:\Similar Image Finder\dataset\1666.jpg,2
F:\Similar Image Finder\dataset\1667.jpg,0
F:\Similar Image Finder\dataset\1668.jpg,0
F:\Similar Image Finder\dataset\1669.jpg,2
F:\Similar Image Finder\dataset\167.jpg,0
F:\Similar Image Finder\dataset\1670.jpg,0
F:\Similar Image Finder\dataset\1671.jpg,0
F:\Similar Image Finder\dataset\1672.jpg,1
F:\Similar Image Finder\dataset\1673.jpg,3
F:\Similar Image Finder\dataset\1674.jpg,0
F:\Similar Image Finder\dataset\1675.jpg,1
F:\Similar Image Finder\dataset\1676.jpg,3
F:\Similar Image Finder\dataset\1677.jpg,3
F:\Similar Image Finder\dataset\1678.jpg,3
F:\Similar Image Finder\dataset\1679.jpg,0
F:\Similar Image Finder\dataset\168.jpg,1
F:\Similar Image Finder\dataset\1680.jpg,3
F:\Similar Image Finder\dataset\1681.jpg,3
F:\Similar Image Finder\dataset\1682.jpg,2
F:\Similar Image Finder\dataset\1683.jpg,2
F:\Similar Image Finder\dataset\1684.jpg,3
F:\Similar Image Finder\dataset\1685.jpg,3
F:\Similar Image Finder\dataset\1686.jpg,2
F:\Similar Image Finder\dataset\1687.jpg,0
F:\Similar Image Finder\dataset\1688.jpg,0
F:\Similar Image Finder\dataset\1689.jpg,3
F:\Similar Image Finder\dataset\169.jpg,0
F:\Similar Image Finder\dataset\1690.jpg,3
F:\Similar Image Finder\dataset\1691.jpg,0
F:\Similar Image Finder\dataset\1692.jpg,1
F:\Similar Image Finder\dataset\1693.jpg,3
F:\Similar Image Finder\dataset\1694.jpg,0
F:\Similar Image Finder\dataset\1695.jpg,1
F:\Similar Image Finder\dataset\1696.jpg,2
F:\Similar Image Finder\dataset\1697.jpg,0
F:\Similar Image Finder\dataset\1698.jpg,0
F:\Similar Image Finder\dataset\1699.jpg,3
F:\Similar Image Finder\dataset\17.jpg,3
F:\Similar Image Finder\dataset\170.jpg,1
F:\Similar Image Finder\dataset\1700.jpg,0
F:\Similar Image Finder\dataset\1701.jpg,2
F:\Similar Image Finder\dataset\1702.jpg,2
F:\Similar Image Finder\dataset\1703.jpg,1
F:\Similar Image Finder\dataset\1704.jpg,2
F:\Similar Image Finder\dataset\1705.jpg,0
F:\Similar Image Finder\dataset\1706.jpg,3
F:\Similar Image Finder\dataset\1707.jpg,3
F:\Similar Image Finder\dataset\1708.jpg,1
F:\Similar Image Finder\dataset\1709.jpg,1
F:\Similar Image Finder\dataset\171.jpg,1
F:\Similar Image Finder\dataset\1710.jpg,2
F:\Similar Image Finder\dataset\1711.jpg,1
F:\Similar Image Finder\dataset\1712.jpg,1
F:\Similar Image Finder\dataset\1713.jpg,3
F:\Similar Image Finder\dataset\1714.jpg,0
F:\Similar Image Finder\dataset\1715.jpg,2
F:\Similar Image Finder\dataset\1716.jpg,1
F:\Similar Image Finder\dataset\1717.jpg,1
F:\Similar Image Finder\dataset\1718.jpg,3
F:\Similar Image Finder\dataset\1719.jpg,3
F:\Similar Image Finder\dataset\172.jpg,3
F:\Similar Image Finder\dataset\1720.jpg,3
F:\Similar Image Finder\dataset\1721.jpg,3
F:\Similar Image Finder\dataset\1722.jpg,2
F:\Similar Image Finder\dataset\1723.jpg,2
F:\Similar Image Finder\dataset\1724.jpg,3
F:\Similar Image Finder\dataset\1725.jpg,2
F:\Similar Image Finder\dataset\1726.jpg,3
F:\Similar Image Finder\dataset\1727.jpg,0
F:\Similar Image Finder\dataset\1728.jpg,0
F:\Similar Image Finder\dataset\1729.jpg,3
F:\Similar Image Finder\dataset\173.jpg,2
F:\Similar Image Finder\dataset\1730.jpg,1
F:\Similar Image Finder\dataset\1731.jpg,0
F:\Similar Image Finder\dataset\1732.jpg,1
F:\Similar Image Finder\dataset\1733.jpg,1
F:\Similar Image Finder\dataset\1734.jpg,2
F:\Similar Image Finder\dataset\1735.jpg,3
F:\Similar Image Finder\dataset\1736.jpg,3
F:\Similar Image Finder\dataset\1737.jpg,3
F:\Similar Image Finder\dataset\1738.jpg,0
F:\Similar Image Finder\dataset\1739.jpg,3
F:\Similar Image Finder\dataset\174.jpg,1
F:\Similar Image Finder\dataset\1740.jpg,0
F:\Similar Image Finder\dataset\1741.jpg,1
F:\Similar Image Finder\dataset\1742.jpg,2
F:\Similar Image Finder\dataset\1743.jpg,3
F:\Similar Image Finder\dataset\1744.jpg,2
F:\Similar Image Finder\dataset\1745.jpg,0
F:\Similar Image Finder\dataset\1746.jpg,0
F:\Similar Image Finder\dataset\1747.jpg,1
F:\Similar Image Finder\dataset\1748.jpg,3
F:\Similar Image Finder\dataset\1749.jpg,3
F:\Similar Image Finder\dataset\175.jpg,2
F:\Similar Image Finder\dataset\1750.jpg,3
F:\Similar Image Finder\dataset\1751.jpg,0
F:\Similar Image Finder\dataset\1752.jpg,0
F:\Similar Image Finder\dataset\1753.jpg,1
F:\Similar Image Finder\dataset\1754.jpg,3
F:\Similar Image Finder\dataset\1755.jpg,2
F:\Similar Image Finder\dataset\1756.jpg,0
F:\Similar Image Finder\dataset\1757.jpg,3
F:\Similar Image Finder\dataset\1758.jpg,1
F:\Similar Image Finder\dataset\1759.jpg,1
F:\Similar Image Finder\dataset\176.jpg,3
F:\Similar Image Finder\dataset\1760.jpg,1
F:\Similar Image Finder\dataset\1761.jpg,3
F:\Similar Image Finder\dataset\1762.jpg,0
F:\Similar Image Finder\dataset\1763.jpg,2
F:\Similar Image Finder\dataset\1764.jpg,3
F:\Similar Image Finder\dataset\1765.jpg,1
F:\Similar Image Finder\dataset\1766.jpg,2
F:\Similar Image Finder\dataset\1767.jpg,2
F:\Similar Image Finder\dataset\1768.jpg,0
F:\Similar Image Finder\dataset\1769.jpg,0
F:\Similar Image Finder\dataset\177.jpg,3
F:\Similar Image Finder\dataset\1770.jpg,1
F:\Similar Image Finder\dataset\1771.jpg,0
F:\Similar Image Finder\dataset\1772.jpg,3
F:\Similar Image Finder\dataset\1773.jpg,1
F:\Similar Image Finder\dataset\1774.jpg,3
F:\Similar Image Finder\dataset\1775.jpg,1
F:\Similar Image Finder\dataset\1776.jpg,1
F:\Similar Image Finder\dataset\1777.jpg,3
F:\Similar Image Finder\dataset\1778.jpg,3
F:\Similar Image Finder\dataset\1779.jpg,1
F:\Similar Image Finder\dataset\178.jpg,1
F:\Similar Image Finder\dataset\1780.jpg,1
F:\Similar Image Finder\dataset\1781.jpg,3
F:\Similar Image Finder\dataset\1782.jpg,1
F:\Similar Image Finder\dataset\1783.jpg,3
F:\Similar Image Finder\dataset\1784.jpg,1
F:\Similar Image Finder\dataset\1785.jpg,1
F:\Similar Image Finder\dataset\1786.jpg,0
F:\Similar Image Finder\dataset\1787.jpg,1
F:\Similar Image Finder\dataset\1788.jpg,2
F:\Similar Image Finder\dataset\1789.jpg,0
F:\Similar Image Finder\dataset\179.jpg,0
F:\Similar Image Finder\dataset\1790.jpg,1
F:\Similar Image Finder\dataset\1791.jpg,3
F:\Similar Image Finder\dataset\1792.jpg,2
F:\Similar Image Finder\dataset\1793.jpg,1
F:\Similar Image Finder\dataset\1794.jpg,3
F:\Similar Image Finder\dataset\1795.jpg,3
F:\Similar Image Finder\dataset\1796.jpg,0
F:\Similar Image Finder\dataset\1797.jpg,2
F:\Similar Image Finder\dataset\1798.jpg,1
F:\Similar Image Finder\dataset\1799.jpg,3
F:\Similar Image Finder\dataset\18.jpg,3
F:\Similar Image Finder\dataset\180.jpg,2
F:\Similar Image Finder\dataset\1800.jpg,0
F:\Similar Image Finder\dataset\1801.jpg,2
F:\Similar Image Finder\dataset\1802.jpg,3
F:\Similar Image Finder\dataset\1803.jpg,2
F:\Similar Image Finder\dataset\1804.jpg,3
F:\Similar Image Finder\dataset\1805.jpg,1
F:\Similar Image Finder\dataset\1806.jpg,3
F:\Similar Image Finder\dataset\1807.jpg,2
F:\Similar Image Finder\dataset\1808.jpg,3
F:\Similar Image Finder\dataset\1809.jpg,0
F:\Similar Image Finder\dataset\181.jpg,1
F:\Similar Image Finder\dataset\1810.jpg,0
F:\Similar Image Finder\dataset\1811.jpg,3
F:\Similar Image Finder\dataset\1812.jpg,1
F:\Similar Image Finder\dataset\1813.jpg,0
F:\Similar Image Finder\dataset\1814.jpg,3
F:\Similar Image Finder\dataset\1815.jpg,3
F:\Similar Image Finder\dataset\1816.jpg,1
F:\Similar Image Finder\dataset\1817.jpg,1
F:\Similar Image Finder\dataset\1818.jpg,2
F:\Similar Image Finder\dataset\1819.jpg,1
F:\Similar Image Finder\dataset\182.jpg,0
F:\Similar Image Finder\dataset\1820.jpg,1
F:\Similar Image Finder\dataset\1821.jpg,2
F:\Similar Image Finder\dataset\1822.jpg,1
F:\Similar Image Finder\dataset\1823.jpg,0
F:\Similar Image Finder\dataset\1824.jpg,3
F:\Similar Image Finder\dataset\1825.jpg,3
F:\Similar Image Finder\dataset\1826.jpg,1
F:\Similar Image Finder\dataset\1827.jpg,3
F:\Similar Image Finder\dataset\1828.jpg,3
F:\Similar Image Finder\dataset\1829.jpg,0
F:\Similar Image Finder\dataset\183.jpg,3
F:\Similar Image Finder\dataset\1830.jpg,1
F:\Similar Image Finder\dataset\1831.jpg,3
F:\Similar Image Finder\dataset\1832.jpg,0
F:\Similar Image Finder\dataset\1833.jpg,0
F:\Similar Image Finder\dataset\1834.jpg,1
F:\Similar Image Finder\dataset\1835.jpg,1
F:\Similar Image Finder\dataset\1836.jpg,3
F:\Similar Image Finder\dataset\1837.jpg,2
F:\Similar Image Finder\dataset\1838.jpg,1
F:\Similar Image Finder\dataset\1839.jpg,3
F:\Similar Image Finder\dataset\184.jpg,3
F:\Similar Image Finder\dataset\1840.jpg,1
F:\Similar Image Finder\dataset\1841.jpg,0
F:\Similar Image Finder\dataset\1842.jpg,0
F:\Similar Image Finder\dataset\1843.jpg,3
F:\Similar Image Finder\dataset\1844.jpg,1
F:\Similar Image Finder\dataset\1845.jpg,3
F:\Similar Image Finder\dataset\1846.jpg,2
F:\Similar Image Finder\dataset\1847.jpg,1
F:\Similar Image Finder\dataset\1848.jpg,3
F:\Similar Image Finder\dataset\1849.jpg,0
F:\Similar Image Finder\dataset\185.jpg,2
F:\Similar Image Finder\dataset\1850.jpg,3
F:\Similar Image Finder\dataset\1851.jpg,1
F:\Similar Image Finder\dataset\1852.jpg,2
F:\Similar Image Finder\dataset\1853.jpg,1
F:\Similar Image Finder\dataset\1854.jpg,3
F:\Similar Image Finder\dataset\1855.jpg,3
F:\Similar Image Finder\dataset\1856.jpg,1
F:\Similar Image Finder\dataset\1857.jpg,3
F:\Similar Image Finder\dataset\1858.jpg,3
F:\Similar Image Finder\dataset\1859.jpg,3
F:\Similar Image Finder\dataset\186.jpg,3
F:\Similar Image Finder\dataset\1860.jpg,0
F:\Similar Image Finder\dataset\1861.jpg,2
F:\Similar Image Finder\dataset\1862.jpg,0
F:\Similar Image Finder\dataset\1863.jpg,3
F:\Similar Image Finder\dataset\1864.jpg,2
F:\Similar Image Finder\dataset\1865.jpg,3
F:\Similar Image Finder\dataset\1866.jpg,2
F:\Similar Image Finder\dataset\1867.jpg,3
F:\Similar Image Finder\dataset\1868.jpg,2
F:\Similar Image Finder\dataset\1869.jpg,0
F:\Similar Image Finder\dataset\187.jpg,2
F:\Similar Image Finder\dataset\1870.jpg,0
F:\Similar Image Finder\dataset\1871.jpg,3
F:\Similar Image Finder\dataset\1872.jpg,1
F:\Similar Image Finder\dataset\1873.jpg,0
F:\Similar Image Finder\dataset\1874.jpg,3
F:\Similar Image Finder\dataset\1875.jpg,2
F:\Similar Image Finder\dataset\1876.jpg,3
F:\Similar Image Finder\dataset\1877.jpg,2
F:\Similar Image Finder\dataset\1878.jpg,2
F:\Similar Image Finder\dataset\1879.jpg,0
F:\Similar Image Finder\dataset\188.jpg,3
F:\Similar Image Finder\dataset\1880.jpg,3
F:\Similar Image Finder\dataset\1881.jpg,2
F:\Similar Image Finder\dataset\1882.jpg,3
F:\Similar Image Finder\dataset\1883.jpg,0
F:\Similar Image Finder\dataset\1884.jpg,1
F:\Similar Image Finder\dataset\1885.jpg,0
F:\Similar Image Finder\dataset\1886.jpg,2
F:\Similar Image Finder\dataset\1887.jpg,0
F:\Similar Image Finder\dataset\1888.jpg,3
F:\Similar Image Finder\dataset\1889.jpg,3
F:\Similar Image Finder\dataset\189.jpg,3
F:\Similar Image Finder\dataset\1890.jpg,1
F:\Similar Image Finder\dataset\1891.jpg,1
F:\Similar Image Finder\dataset\1892.jpg,0
F:\Similar Image Finder\dataset\1893.jpg,3
F:\Similar Image Finder\dataset\1894.jpg,3
F:\Similar Image Finder\dataset\1895.jpg,0
F:\Similar Image Finder\dataset\1896.jpg,3
F:\Similar Image Finder\dataset\1897.jpg,1
F:\Similar Image Finder\dataset\1898.jpg,0
F:\Similar Image Finder\dataset\1899.jpg,0
F:\Similar Image Finder\dataset\19.jpg,1
F:\Similar Image Finder\dataset\190.jpg,0
F:\Similar Image Finder\dataset\1900.jpg,3
F:\Similar Image Finder\dataset\1901.jpg,0
F:\Similar Image Finder\dataset\1902.jpg,3
F:\Similar Image Finder\dataset\1903.jpg,1
F:\Similar Image Finder\dataset\1904.jpg,3
F:\Similar Image Finder\dataset\1905.jpg,1
F:\Similar Image Finder\dataset\1906.jpg,2
F:\Similar Image Finder\dataset\1907.jpg,0
F:\Similar Image Finder\dataset\1908.jpg,1
F:\Similar Image Finder\dataset\1909.jpg,1
F:\Similar Image Finder\dataset\191.jpg,1
F:\Similar Image Finder\dataset\1910.jpg,0
F:\Similar Image Finder\dataset\1911.jpg,3
F:\Similar Image Finder\dataset\1912.jpg,2
F:\Similar Image Finder\dataset\1913.jpg,0
F:\Similar Image Finder\dataset\1914.jpg,0
F:\Similar Image Finder\dataset\1915.jpg,3
F:\Similar Image Finder\dataset\1916.jpg,0
F:\Similar Image Finder\dataset\1917.jpg,3
F:\Similar Image Finder\dataset\1918.jpg,1
F:\Similar Image Finder\dataset\1919.jpg,3
F:\Similar Image Finder\dataset\192.jpg,3
F:\Similar Image Finder\dataset\1920.jpg,0
